gbpaud,gbpdkk,gbpsek
1.7957,8.5208,11.7375
1.796,8.5203,11.7422
1.7964,8.5196,11.7383
1.7961,8.5188,11.732
1.7954,8.5186,11.7361
1.7953,8.5154,11.7407
1.7954,8.5155,11.7407
1.7955,8.5138,11.7427
1.7954,8.5133,11.7439
1.7959,8.5143,11.7473
1.7957,8.5147,11.7462
1.7952,8.5125,11.7421
1.7952,8.5119,11.7444
1.7955,8.5127,11.7467
1.7956,8.5141,11.7473
1.7955,8.5145,11.748
1.7955,8.5091,11.7397
1.7954,8.5091,11.7428
1.7947,8.5103,11.7391
1.7945,8.5107,11.7375
1.7945,8.5116,11.7355
1.7944,8.5126,11.7353
1.7944,8.5126,11.736
1.7946,8.5119,11.7417
1.7947,8.511,11.7389
1.7944,8.511,11.7376
1.7941,8.5107,11.7394
1.794,8.5106,11.7394
1.7936,8.509,11.7448
1.7936,8.5081,11.7437
1.7938,8.5074,11.7396
1.7938,8.5077,11.7366
1.794,8.5068,11.7339
1.7939,8.5057,11.7357
1.7943,8.5058,11.7384
1.7946,8.5064,11.7445
1.7946,8.5071,11.7468
1.7949,8.5061,11.744
1.7951,8.5063,11.7433
1.7949,8.5063,11.7423
1.7953,8.5078,11.7396
1.795,8.5073,11.7394
1.7947,8.5067,11.739
1.7945,8.5076,11.7388
1.7944,8.5081,11.7398
1.7947,8.5065,11.7397
1.795,8.5086,11.7393
1.7949,8.5091,11.738
1.7946,8.5094,11.7372
1.7945,8.5098,11.7387
1.7949,8.5098,11.739
1.795,8.5093,11.7375
1.7951,8.5098,11.7251
1.7944,8.51,11.7327
1.796,8.5088,11.7392
1.7968,8.5072,11.7401
1.7968,8.5062,11.738
1.7967,8.5065,11.7394
1.7971,8.5067,11.7417
1.7971,8.5077,11.7454
1.7975,8.5062,11.7437
1.7974,8.5061,11.7444
1.7972,8.5064,11.7436
1.7972,8.5071,11.745
1.7973,8.5067,11.7466
1.7974,8.5025,11.7497
1.7977,8.508,11.7502
1.7978,8.5168,11.7506
1.7976,8.5167,11.7518
1.7979,8.5153,11.7512
1.798,8.5155,11.7517
1.7981,8.516,11.7529
1.798,8.5176,11.7579
1.7986,8.519,11.758
1.7981,8.5173,11.7572
1.7982,8.5166,11.7568
1.7979,8.5175,11.7573
1.7982,8.5181,11.7752
1.8009,8.5178,11.7737
1.8008,8.5185,11.7752
1.8008,8.5183,11.7735
1.8005,8.5193,11.7716
1.8005,8.5199,11.7735
1.8003,8.5195,11.7739
1.8005,8.5208,11.7725
1.8006,8.5226,11.7731
1.8008,8.5226,11.774
1.8011,8.5224,11.7753
1.8018,8.5221,11.7819
1.8022,8.5227,11.7803
1.8022,8.5353,11.7792
1.8024,8.5347,11.7793
1.8023,8.5362,11.78
1.8026,8.5351,11.7809
1.8019,8.5337,11.7788
1.8013,8.534,11.7788
1.8014,8.5344,11.7785
1.801,8.5344,11.7765
1.8013,8.5346,11.7774
1.8015,8.5356,11.777
1.8011,8.5371,11.7773
1.8009,8.5414,11.7762
1.8013,8.5414,11.7776
1.8015,8.5408,11.7784
1.8014,8.5403,11.7778
1.8013,8.541,11.7777
1.8016,8.5408,11.778
1.8036,8.5403,11.7771
1.8023,8.5402,11.778
1.8019,8.5389,11.7823
1.8002,8.538,11.783
1.7992,8.5386,11.7825
1.7998,8.538,11.7837
1.7997,8.5386,11.7846
1.799,8.5383,11.7845
1.7985,8.5396,11.7745
1.7981,8.5396,11.7777
1.7979,8.5394,11.778
1.7982,8.5388,11.776
1.7977,8.5391,11.777
1.7978,8.5393,11.7759
1.7973,8.5396,11.7758
1.7974,8.5402,11.7746
1.7973,8.5408,11.7747
1.7974,8.5412,11.7756
1.7974,8.5413,11.7734
1.7971,8.5418,11.7722
1.7971,8.5415,11.7722
1.7975,8.5364,11.7735
1.7976,8.5368,11.7742
1.7974,8.5368,11.775
1.7969,8.5355,11.7743
1.7969,8.5363,11.774
1.7968,8.5356,11.7749
1.797,8.5358,11.7745
1.797,8.5356,11.7738
1.7971,8.5353,11.7719
1.7972,8.5359,11.7722
1.7969,8.5353,11.7727
1.7969,8.5349,11.7733
1.7969,8.5351,11.7733
1.7969,8.5354,11.7732
1.7973,8.5357,11.7711
1.7973,8.5359,11.7713
1.7976,8.5364,11.7696
1.7977,8.5364,11.7688
1.7975,8.5366,11.7685
1.7972,8.5364,11.7677
1.7971,8.5358,11.7668
1.7972,8.5357,11.7677
1.7973,8.535,11.7699
1.7974,8.5346,11.7706
1.7973,8.535,11.7697
1.7973,8.5356,11.7731
1.7973,8.5356,11.7711
1.7972,8.5352,11.7756
1.7971,8.5339,11.7817
1.7968,8.534,11.7839
1.7974,8.5331,11.7811
1.7977,8.5328,11.7745
1.798,8.5323,11.7831
1.7988,8.5323,11.7808
1.7988,8.5318,11.7821
1.7989,8.5323,11.7855
1.799,8.5326,11.7739
1.7995,8.5324,11.7721
1.7989,8.5321,11.7723
1.7981,8.5318,11.768
1.798,8.531,11.7664
1.7977,8.5323,11.7657
1.7976,8.536,11.7709
1.7969,8.5375,11.772
1.7969,8.5358,11.7743
1.7959,8.5385,11.7727
1.7957,8.5424,11.7503
1.7952,8.5414,11.7545
1.7943,8.5419,11.7549
1.7942,8.545,11.7491
1.7942,8.5408,11.7497
1.7942,8.5396,11.7473
1.7943,8.5394,11.7472
1.7949,8.5355,11.7531
1.7948,8.5351,11.7598
1.795,8.535,11.764
1.7955,8.5359,11.7589
1.7955,8.5381,11.7578
1.795,8.5385,11.7614
1.7951,8.5362,11.7605
1.7954,8.5233,11.7703
1.7957,8.5217,11.768
1.7962,8.5223,11.7706
1.7964,8.5195,11.7701
1.7972,8.5198,11.768
1.7971,8.5166,11.7624
1.7971,8.5176,11.7603
1.7969,8.5225,11.7581
1.7969,8.5251,11.7568
1.7966,8.5247,11.7551
1.7966,8.5224,11.7541
1.7962,8.5216,11.7572
1.7965,8.5232,11.7616
1.7964,8.5276,11.7622
1.7968,8.5281,11.7662
1.7973,8.5286,11.7693
1.797,8.5312,11.7664
1.7965,8.5304,11.7634
1.7961,8.5299,11.7588
1.7955,8.5252,11.7581
1.7937,8.5276,11.7557
1.7932,8.5272,11.7503
1.793,8.5253,11.7557
1.7922,8.523,11.7572
1.7918,8.5226,11.7585
1.7921,8.5241,11.7592
1.7929,8.5278,11.7545
1.7926,8.5285,11.76
1.7933,8.5283,11.759
1.7932,8.5292,11.7613
1.7932,8.5276,11.7663
1.7939,8.5222,11.7682
1.7936,8.5162,11.7672
1.7938,8.5162,11.7635
1.7936,8.5127,11.7631
1.7931,8.5114,11.7663
1.793,8.5153,11.7654
1.7925,8.5169,11.767
1.7921,8.5189,11.7749
1.7926,8.5175,11.7757
1.7934,8.5181,11.7741
1.7937,8.5192,11.7791
1.7933,8.5198,11.7787
1.7932,8.5208,11.7837
1.7934,8.5213,11.787
1.7941,8.5223,11.7874
1.7946,8.5227,11.7827
1.7949,8.5208,11.7849
1.7949,8.5194,11.7872
1.7958,8.5169,11.7889
1.796,8.5181,11.7872
1.7967,8.5218,11.782
1.7965,8.5252,11.7866
1.7969,8.5263,11.7901
1.7984,8.5246,11.7882
1.7974,8.5245,11.7895
1.7987,8.5247,11.7825
1.7989,8.525,11.7878
1.7975,8.5274,11.7859
1.7973,8.5273,11.7822
1.7971,8.5238,11.7793
1.7976,8.5246,11.7859
1.7972,8.5233,11.7881
1.7978,8.5247,11.7933
1.7976,8.5233,11.7913
1.798,8.5225,11.7875
1.7975,8.5244,11.7897
1.7976,8.5232,11.7909
1.7978,8.5264,11.7828
1.7975,8.5253,11.7849
1.797,8.5205,11.7868
1.7968,8.5205,11.7881
1.797,8.5196,11.7928
1.7966,8.5185,11.7953
1.7973,8.5162,11.7961
1.798,8.5192,11.798
1.7984,8.5188,11.7998
1.7985,8.5176,11.798
1.7979,8.5188,11.8045
1.7976,8.516,11.8082
1.7972,8.5183,11.8099
1.7962,8.5194,11.8068
1.7965,8.5173,11.8118
1.7969,8.5194,11.815
1.7978,8.5201,11.8143
1.7983,8.5216,11.8146
1.7981,8.5227,11.8134
1.7983,8.5267,11.8077
1.7979,8.527,11.8171
1.7976,8.528,11.8184
1.7978,8.528,11.8145
1.7985,8.5262,11.8104
1.7987,8.5268,11.8122
1.7991,8.5267,11.811
1.7993,8.5274,11.8091
1.7993,8.5277,11.8062
1.7996,8.5296,11.8061
1.7991,8.5301,11.8169
1.799,8.5296,11.8174
1.7994,8.5298,11.8122
1.7993,8.5281,11.8103
1.7994,8.5285,11.8081
1.7992,8.529,11.8047
1.799,8.5285,11.8138
1.7986,8.5257,11.8167
1.7985,8.5269,11.8164
1.799,8.5297,11.8101
1.799,8.5289,11.81
1.7981,8.5288,11.8108
1.7982,8.5271,11.8101
1.7983,8.5266,11.81
1.7989,8.5289,11.8122
1.7992,8.5289,11.8126
1.7998,8.5285,11.8133
1.8002,8.528,11.8132
1.8002,8.5269,11.8159
1.8006,8.5252,11.8191
1.8009,8.5282,11.8184
1.8004,8.5303,11.819
1.8002,8.5303,11.8161
1.8006,8.5284,11.814
1.8001,8.53,11.8107
1.7999,8.5306,11.8106
1.7995,8.5302,11.8099
1.7993,8.5296,11.8077
1.7993,8.5311,11.8091
1.799,8.5313,11.8069
1.7989,8.5317,11.8078
1.7987,8.5318,11.8104
1.7986,8.532,11.8113
1.7984,8.5315,11.8114
1.7988,8.5316,11.8109
1.799,8.5323,11.814
1.7991,8.5311,11.8138
1.7991,8.5296,11.8142
1.799,8.5286,11.8138
1.7987,8.526,11.8124
1.7986,8.5263,11.8116
1.7984,8.5252,11.8107
1.7985,8.5253,11.8104
1.7986,8.5247,11.8105
1.7985,8.5252,11.8098
1.7985,8.5257,11.8101
1.7987,8.5261,11.8101
1.7988,8.5274,11.8111
1.7989,8.5279,11.8114
1.799,8.5281,11.8116
1.7994,8.5279,11.8105
1.7993,8.5275,11.8075
1.7995,8.5275,11.8027
1.7994,8.5269,11.8003
1.799,8.5272,11.7906
1.7993,8.5281,11.7896
1.7985,8.5287,11.7929
1.7986,8.5288,11.7912
1.7989,8.5292,11.7917
1.7991,8.5303,11.7954
1.7991,8.5304,11.7902
1.7989,8.5313,11.7925
1.7994,8.5322,11.7928
1.7989,8.5324,11.7977
1.7991,8.5329,11.802
1.7987,8.532,11.8027
1.7989,8.5314,11.8017
1.7993,8.5326,11.8033
1.799,8.5311,11.8009
1.7993,8.5311,11.8024
1.7991,8.5317,11.7986
1.7993,8.5301,11.7994
1.7995,8.5312,11.8002
1.7994,8.5304,11.7988
1.7994,8.5304,11.7986
1.7993,8.5304,11.8014
1.7992,8.5308,11.801
1.7992,8.5307,11.8016
1.7987,8.5308,11.8059
1.7989,8.5311,11.807
1.7988,8.5322,11.8068
1.7988,8.5322,11.8076
1.7988,8.5319,11.8083
1.7993,8.5319,11.8085
1.7999,8.5323,11.8085
1.7998,8.5324,11.8089
1.7995,8.5316,11.8088
1.7998,8.5313,11.8097
1.7999,8.5313,11.8068
1.8001,8.5316,11.8074
1.7998,8.5315,11.8068
1.7998,8.5309,11.8089
1.8001,8.531,11.8118
1.8001,8.531,11.8111
1.8003,8.531,11.8106
1.8001,8.5311,11.8108
1.8001,8.5322,11.8126
1.8,8.5317,11.8137
1.7998,8.5316,11.8123
1.7996,8.5323,11.8064
1.7995,8.5324,11.805
1.7995,8.5326,11.8048
1.7992,8.5325,11.8057
1.7989,8.5323,11.8041
1.7987,8.533,11.8039
1.7984,8.5309,11.8034
1.7983,8.5308,11.8061
1.7983,8.5306,11.8069
1.7993,8.5292,11.8069
1.7991,8.5285,11.8051
1.7984,8.528,11.8052
1.799,8.5277,11.8059
1.7993,8.5277,11.8061
1.7993,8.5271,11.8065
1.7991,8.5268,11.8099
1.7985,8.5259,11.8088
1.7985,8.5247,11.8093
1.7986,8.5239,11.8087
1.7982,8.5241,11.808
1.7987,8.5242,11.8091
1.7987,8.5235,11.8102
1.7985,8.523,11.8111
1.7986,8.5227,11.8114
1.7987,8.5227,11.8089
1.7985,8.5238,11.8056
1.7983,8.5236,11.807
1.7988,8.5238,11.8062
1.799,8.5235,11.8079
1.7992,8.5239,11.808
1.7987,8.5238,11.8077
1.799,8.5243,11.8072
1.7982,8.525,11.8064
1.7982,8.5245,11.806
1.7986,8.5248,11.8084
1.7985,8.5248,11.8097
1.7981,8.5257,11.8097
1.7982,8.5253,11.8084
1.7979,8.5205,11.8084
1.7978,8.5213,11.8084
1.7976,8.5216,11.8074
1.798,8.5201,11.8071
1.7978,8.5187,11.807
1.7978,8.5183,11.8069
1.798,8.5185,11.8057
1.7979,8.5193,11.8044
1.7978,8.519,11.8044
1.798,8.5186,11.8022
1.798,8.5229,11.8014
1.7979,8.5227,11.8005
1.7981,8.5225,11.8019
1.798,8.5225,11.7989
1.7976,8.5227,11.7989
1.7978,8.5226,11.7988
1.7974,8.5218,11.7986
1.7975,8.522,11.7993
1.7975,8.5223,11.7973
1.7976,8.5225,11.7985
1.7975,8.5222,11.7996
1.7976,8.5226,11.7998
1.7977,8.5225,11.7988
1.7977,8.5225,11.7983
1.7976,8.5225,11.8001
1.7975,8.5213,11.8062
1.7976,8.521,11.8062
1.7978,8.5208,11.8074
1.7979,8.5206,11.8049
1.798,8.5201,11.7996
1.7981,8.5207,11.7943
1.7977,8.5206,11.7936
1.7974,8.5205,11.7927
1.7976,8.5212,11.7957
1.7973,8.5217,11.7891
1.7971,8.5217,11.7901
1.7965,8.5214,11.7885
1.7964,8.5222,11.7877
1.7966,8.5221,11.7866
1.7969,8.5224,11.7857
1.7967,8.5221,11.7828
1.7969,8.5226,11.7881
1.7968,8.5227,11.7898
1.7968,8.523,11.789
1.7962,8.5237,11.7892
1.7961,8.524,11.7891
1.7963,8.5217,11.7949
1.7968,8.5194,11.799
1.797,8.5163,11.7961
1.7974,8.5182,11.795
1.7974,8.5174,11.7953
1.7973,8.5204,11.7931
1.7973,8.5199,11.7942
1.7974,8.5186,11.7979
1.7974,8.5163,11.8015
1.7973,8.5155,11.8011
1.7975,8.5133,11.7994
1.7974,8.5132,11.8001
1.7975,8.5134,11.7985
1.7975,8.5126,11.7966
1.797,8.5139,11.7914
1.797,8.5136,11.7943
1.7968,8.5133,11.7982
1.7972,8.5142,11.7976
1.7969,8.5146,11.7959
1.7968,8.5148,11.7995
1.7965,8.5148,11.8044
1.7963,8.5147,11.8051
1.7962,8.5132,11.806
1.7962,8.5126,11.814
1.7961,8.5125,11.8111
1.796,8.5127,11.8079
1.7963,8.5133,11.8068
1.7966,8.5133,11.8064
1.7963,8.5137,11.8023
1.7974,8.5165,11.8008
1.797,8.5164,11.7936
1.7972,8.5168,11.7951
1.7974,8.5176,11.7946
1.7976,8.5172,11.7907
1.7974,8.5162,11.7925
1.7969,8.5175,11.7989
1.7959,8.518,11.8022
1.7967,8.5201,11.802
1.7966,8.5247,11.7989
1.796,8.5259,11.7922
1.7958,8.5233,11.7924
1.7966,8.5264,11.7898
1.797,8.5252,11.7951
1.797,8.5238,11.8005
1.7964,8.5238,11.8004
1.7956,8.5264,11.7994
1.7953,8.5247,11.7986
1.795,8.5221,11.801
1.7956,8.5212,11.8046
1.796,8.5219,11.8032
1.796,8.5221,11.8031
1.7956,8.5194,11.8107
1.7955,8.5204,11.811
1.7953,8.5248,11.8096
1.7952,8.5276,11.8092
1.7946,8.5274,11.8038
1.7945,8.5252,11.8058
1.7946,8.5239,11.806
1.7947,8.5253,11.806
1.7962,8.525,11.8037
1.797,8.5271,11.8032
1.797,8.5278,11.8086
1.7964,8.5274,11.8033
1.7974,8.5258,11.7954
1.7974,8.5279,11.7931
1.7976,8.5277,11.793
1.7978,8.5276,11.7895
1.798,8.5278,11.7889
1.7979,8.5268,11.7893
1.7972,8.5283,11.7864
1.796,8.5286,11.7861
1.7965,8.5262,11.7871
1.7961,8.5261,11.7912
1.7953,8.5243,11.792
1.7955,8.5265,11.7857
1.7958,8.5268,11.7864
1.796,8.5262,11.7875
1.7962,8.5244,11.7882
1.7964,8.5261,11.7881
1.7961,8.5316,11.7878
1.7955,8.531,11.7882
1.7956,8.5295,11.792
1.7953,8.5282,11.7907
1.7951,8.5278,11.787
1.7948,8.5275,11.7852
1.795,8.5267,11.7879
1.7946,8.5272,11.7882
1.7938,8.5263,11.794
1.793,8.5262,11.7955
1.7932,8.5268,11.7926
1.7934,8.5264,11.7938
1.794,8.5271,11.7905
1.7941,8.5247,11.7967
1.794,8.5257,11.7919
1.7945,8.5252,11.7901
1.7943,8.5257,11.7912
1.794,8.5239,11.7874
1.7935,8.525,11.79
1.7939,8.5248,11.7916
1.7937,8.5245,11.7912
1.7936,8.5246,11.7902
1.7941,8.5246,11.7916
1.7941,8.524,11.7929
1.7948,8.5252,11.7943
1.795,8.5258,11.7952
1.7947,8.5259,11.7922
1.7949,8.5255,11.7911
1.7946,8.5252,11.7863
1.7947,8.525,11.7842
1.7946,8.5226,11.7855
1.7944,8.5223,11.7851
1.7944,8.522,11.7921
1.7944,8.522,11.7956
1.7943,8.5197,11.7971
1.7941,8.5198,11.798
1.7941,8.5176,11.7999
1.7941,8.5191,11.7999
1.7944,8.519,11.7921
1.7945,8.5191,11.7927
1.7947,8.5169,11.791
1.7947,8.5172,11.7873
1.7945,8.5177,11.7876
1.7945,8.5189,11.7876
1.7944,8.5188,11.7875
1.7947,8.5183,11.7918
1.7946,8.5181,11.7918
1.7939,8.5179,11.7919
1.7938,8.5189,11.7916
1.7937,8.5196,11.7933
1.7938,8.5198,11.7926
1.7945,8.5196,11.7924
1.7947,8.5197,11.793
1.7944,8.5211,11.7905
1.7945,8.5218,11.7897
1.7946,8.5225,11.7876
1.7946,8.5222,11.7863
1.7946,8.523,11.7913
1.7946,8.5224,11.7899
1.7947,8.5197,11.7933
1.7946,8.5201,11.7965
1.7945,8.5202,11.8034
1.7948,8.5207,11.7976
1.7949,8.5236,11.7984
1.795,8.5239,11.8019
1.7948,8.5239,11.8031
1.795,8.5238,11.8033
1.7948,8.5257,11.8044
1.7946,8.5253,11.8037
1.7946,8.5253,11.8049
1.7946,8.5252,11.8053
1.7943,8.5251,11.8054
1.7944,8.5248,11.8038
1.7942,8.5236,11.8019
1.7943,8.5243,11.7965
1.7944,8.5253,11.7901
1.7944,8.5259,11.7901
1.7943,8.5267,11.7901
